budget,popularity,runtime,vote_average,vote_count,release_year,main_genre
0,2.025701,90,5.4,12,2014,Comedy
0,2.659804,85,5.7,59,2007,Action
2100000,8.38717,172,7.6,143,1946,Drama
0,6.677093,113,6.7,125,2001,Drama
0,2.526356,89,7.0,51,2001,Comedy
2100000,0.039007,126,0.0,0,2015,Drama
0,0.47909,88,4.5,4,2010,Drama
0,0.803761,81,4.1,15,2015,Drama
2000000,41.298723,115,6.9,760,1963,Action
0,1.791331,96,5.3,39,1989,Action
2000000,10.664202,89,7.0,200,1973,Comedy
2000000,13.223111,88,6.6,215,1972,Comedy
2000000,22.139842,129,8.0,657,1962,Drama
2000000,37.117362,95,7.3,957,1981,Action
0,15.046612,102,7.2,242,1994,Action
2000000,15.557144,118,7.2,353,1999,Drama
2000000,34.938177,137,7.9,958,2006,Drama
1000000,5.961119,129,6.8,77,2011,Drama
2000000,17.639478,134,7.6,240,1961,Drama
2000000,1.867004,119,6.5,8,1940,Drama
8000000,13.944645,80,7.3,231,2003,Comedy
0,2.304552,89,6.6,24,1998,Comedy
0,7.792851,101,7.1,120,2003,Comedy
2700000,14.799323,80,7.6,718,2004,Drama
2000000,23.281616,154,7.6,521,2000,Drama
2000000,20.331593,100,6.7,339,2003,Drama
2000000,5.381536,118,6.8,47,1947,Drama
2000000,20.834883,100,6.8,565,2010,Drama
0,14.045887,106,7.6,138,2003,Action
2000000,0.483974,106,4.8,6,1938,Drama
0,9.719094,90,7.0,107,2005,Comedy
6000000,28.819424,96,6.3,658,2015,Drama
0,18.223139,116,7.2,298,1999,Drama
2000000,12.999023,120,6.3,197,2005,Action
2000000,6.728882,97,5.6,92,2015,Drama
2000000,1.95686,96,4.8,26,2002,Comedy
2000000,14.846001,101,6.3,140,2006,Comedy
2000000,14.08251,90,7.8,291,2008,Drama
2000000,18.224326,98,6.8,279,2015,Drama
0,4.749885,104,6.5,77,2010,Drama
0,1.096355,99,7.1,19,2000,Action
0,1.196943,96,5.6,13,1997,Comedy
2000000,3.125382,120,4.6,19,2010,Comedy
2000000,5.261065,104,6.3,86,1985,Action
0,6.337735,97,6.1,23,2005,Comedy
0,7.359286,94,5.2,210,2007,Comedy
2000000,1.892183,91,5.8,36,1998,Action
2000000,3.911445,90,7.1,52,2004,Comedy
3800000,2.559806,84.0,5.9,18,2009,Comedy
0,0.744406,96.0,6.3,10,1997,Comedy
13500000,5.16023,129.0,5.2,32,2015,Drama
0,0.046868,100.0,5.0,1,2005,Action
0,5.563068,94.0,5.5,143,2014,Comedy
0,1.161034,95.0,6.4,9,2009,Comedy
2000000,7.502934,97.0,5.9,88,1993,Comedy
0,5.350423,92.0,6.1,96,2005,Action
2000000,4.261509,96.0,6.3,41,2006,Drama
0,6.632891,86.0,5.3,124,2009,Comedy
0,1.717376,120.0,6.8,16,2008,Action
0,4.922397,99.0,6.9,18,2004,Drama
2000000,9.68793,98.0,5.2,84,2010,Drama
2000000,5.941852,82.0,6.7,165,1971,Comedy
0,0.361554,76.0,5.8,2,2007,Action
2300000,8.055084,87.0,7.2,102,1947,Drama
14000000,3.419685,97.0,5.6,37,2002,Action
2000000,5.100741,96.0,5.7,50,2012,Comedy
0,2.253589,87.0,6.7,45,2013,Comedy
0,0.209475,106.0,6.6,8,2013,Comedy
0,3.613577,107.0,5.3,36,2013,Comedy
7000000,4.50829,88.0,5.2,46,2013,Comedy
0,8.902102,99.0,6.1,24,1966,Comedy
0,1.002585,108.0,3.9,8,2011,Action
0,1.332804,90.0,4.2,35,2015,Comedy
2000000,2.00163,89.0,4.4,24,2015,Drama
19000000,6.463806,99.0,6.7,59,1986,Drama
0,1.980265,103,6.7,24,2003,Drama
1950000,3.696123,90,5.8,49,2015,Action
1987650,32.841229,94,6.6,827,2010,Drama
0,8.518866,97,7.4,443,2011,Comedy
0,4.892203,88,7.8,55,2013,Drama
0,4.665026,95,5.8,12,2006,Drama
0,1.294967,160,5.6,10,2013,Drama
0,3.068463,82,5.8,27,2015,Drama
1900000,1.367751,89,6.9,21,2015,Drama
1800000,14.838986,87,5.6,328,2010,Drama
0,1.950959,98,7.2,244,2009,Drama
1800000,14.884756,125,7.6,281,1951,Drama
1800000,41.996783,95,8.0,1442,1964,Comedy
1800000,2.179428,118,6.2,36,2002,Drama
1800000,12.471239,93,6.8,403,2012,Drama
1700000,13.315383,93,5.5,215,1973,Action
0,3.363321,109,5.6,9,2001,Drama
2000000,1.699101,109,5.3,14,2011,Drama
0,0.320387,155,6.7,5,2015,Comedy
0,0.692497,87,6.4,88,2011,Comedy
0,0.023436,93,5.5,12,1993,Comedy
0,0.749699,108,6.8,9,2003,Drama
0,0.225627,87,6.9,17,1952,Drama
0,0.060127,87,0.0,0,2016,Comedy
1800000,1.959405,86,4.2,22,2013,Action
1800000,0.21544,101,5.0,4,2012,Comedy
1530000,27.36562,81,7.2,664,1998,Action
500000,8.650779,93,6.3,152,2002,Drama
0,2.756435,106,7.0,28,2008,Drama
1700000,18.828683,88,6.1,236,1972,Action
1700000,6.979638,130,6.4,89,2001,Drama
1700000,2.079125,98,5.5,39,1999,Comedy
0,3.939753,86,6.0,59,2004,Drama
1000000,14.017809,104,7.3,221,2013,Drama
0,3.677831,100,5.9,7,2005,Drama
1644736,3.426314,126,7.2,79,1938,Comedy
1650000,6.915201,118,7.2,133,1953,Drama
0,2.160586,102,6.0,24,2013,Drama
0,0.796009,84,6.3,3,1999,Comedy
0,0.13456,0,4.3,4,2010,Drama
0,4.554574,96,6.8,52,2007,Comedy
0,1.49436,114,7.6,20,2006,Drama
1600000,20.810292,113,7.5,372,1974,Drama
0,3.654018,123,6.7,32,1969,Drama
0,3.313339,111,6.5,2,2003,Drama
2000000,9.67299,108,6.7,129,2007,Comedy
1500000,17.49699,92,6.6,363,1988,Action
1500000,12.2624,129,7.9,241,1939,Comedy
1500000,13.291991,91,6.8,279,1995,Drama
1500000,13.788054,81,6.9,226,2005,Comedy
1000000,3.990215,97,5.9,48,2001,Comedy
17000000,6.526588,90,4.5,99,2016,Action
1500000,11.145915,111,7.3,160,1945,Drama
0,5.446832,103,6.5,64,1994,Drama
1500000,10.009994,110,7.1,166,1998,Comedy
1500000,11.35344,92,6.7,144,1984,Comedy
1500000,8.589355,114,7.4,153,2000,Drama
1500000,3.618646,111,6.5,43,2005,Drama
1500000,15.017068,104,5.5,342,2013,Comedy
1500000,5.817519,96,6.1,111,1993,Action
1500000,9.856826,98,6.8,151,2001,Drama
0,4.262374,106,6.5,48,2008,Drama
0,0.06124,93,3.0,1,2015,Action
0,1.742383,80,5.7,12,2006,Comedy
0,0.414754,95,4.5,3,2011,Drama
0,12.677016,83,5.7,159,2006,Comedy
1,28.27648,87,8.1,856,1936,Comedy
0,0.87066,91,6.4,9,2002,Comedy
1500000,7.5591,86,5.9,107,2007,Comedy
1500000,2.02817,0,3.5,1,2005,Comedy
1500000,0.859014,97,6.6,8,2015,Comedy
1500000,0.071377,108,6.0,2,2005,Drama
1200000,0.193172,128,6.0,2,2010,Drama
2000000,1.20173,90,6.8,16,2008,Drama
1,0.094105,90,10.0,2,2015,Comedy
0,10.322858,109,6.5,358,2014,Comedy
1,0.077876,87,6.8,6,2005,Comedy
0,0.35819,98,6.0,1,2013,Comedy
9000000,9.159265,112,6.4,13,2013,Comedy
0,0.71087,102,7.4,7,2017,Comedy
0,1.105357,102,4.2,13,2015,Action
1500000,2.815228,90,3.3,52,2015,Drama
0,0.446858,93,7.5,6,2016,Action
1400000,0.684881,106,6.8,10,2004,Drama
1,1.452152,94,5.9,18,2004,Comedy
2000000,1.193219,101,5.3,6,2016,Drama
0,2.486992,75,6.2,32,2014,Drama
1377800,9.815394,105,6.1,203,1966,Comedy
1350000,16.032594,105,7.5,1648,1998,Comedy
1300000,10.240917,105,7.7,207,1998,Drama
0,3.443916,95,6.7,51,1996,Comedy
1300000,0.072066,135,5.0,1,2006,Drama
0,0.430758,105,6.5,6,2000,Drama
0,0.143784,79,6.1,30,2012,Comedy
0,0.077873,135,0.0,0,2014,Action
1000000,1.600797,85,5.9,18,2003,Action
0,0.285131,122,2.3,4,2005,Comedy
0,5.628399,82,3.2,34,2010,Comedy
0,5.065752,103,5.0,66,2009,Drama
1288000,18.426825,130,7.7,336,1940,Drama
1250000,6.903314,101,7.4,112,1945,Drama
0,0.106949,100,5.9,10,2013,Drama
15000000,0.165909,87,5.8,2,2011,Comedy
1250000,9.903992,92,6.7,79,1953,Drama
1250000,7.70019,118,6.8,72,1941,Drama
0,4.480579,123,4.1,13,2014,Comedy
1200000,10.869492,100,6.7,185,1989,Drama
3000000,16.312803,100,6.6,362,2001,Comedy
1300000,1.473405,87,5.7,17,2013,Comedy
0,8.109958,114,6.8,57,2001,Comedy
0,7.142448,111,6.8,88,2000,Drama
1200000,6.920873,99,6.9,149,1955,Comedy
0,4.826908,85,6.5,101,1999,Comedy
1200000,3.085411,114,6.3,24,2013,Drama
0,1.280733,88,6.4,8,1940,Drama
0,9.683622,110,7.8,165,2015,Drama
1250000,1.6116,106,5.8,25,2012,Comedy
0,0.002386,88,0.0,0,2003,Comedy
1200000,0.047781,85,0.0,0,2007,Comedy
1344000,20.422246,103,4.1,140,2011,Drama
0,0.021678,98,0.0,0,2013,Comedy
0,1.998557,88,6.0,11,2003,Comedy
0,8.148187,88,3.9,44,2008,Comedy
1200000,2.968235,115,6.8,18,1936,Action
2600000,8.001156,91,6.1,20,1993,Action
1200000,1.079125,97,6.7,13,1970,Action
3000000,10.230583,94,6.2,237,2005,Comedy
0,12.818441,90,7.2,151,2004,Drama
1100000,1.220072,99,6.8,15,1987,Comedy
0,0.147886,97,6.0,9,2006,Drama
1100000,40.285095,101,7.3,1055,2011,Action
0,0.249457,90,3.1,6,2010,Action
878000,43.729123,102,7.9,1422,1942,Drama
1250000,3.000435,156,7.0,27,2009,Comedy
1000000,11.095414,89,6.3,177,1972,Drama
1000000,72.19808,119,7.5,1791,1976,Drama
0,0.926084,92,4.1,7,2014,Drama
1000000,2.833166,128,6.1,39,1963,Comedy
1300000,58.845025,114,8.0,2535,1976,Drama
1000000,6.532855,91,6.4,161,1981,Drama
950000,48.901542,110,6.9,940,1962,Action
5000000,6.96858,121,5.7,72,2016,Drama
1000000,3.322721,107,5.9,43,1999,Action
3500000,26.881611,112,6.9,890,2010,Drama
1000000,9.773398,103,6.9,144,2005,Drama
2090000,4.289003,109,6.6,53,1970,Comedy
1000000,1.444258,89,5.5,21,1956,Action
1000000,3.851,100,6.2,33,1949,Action
5000000,17.845161,100,5.0,349,2014,Action
0,0.42583,109,7.5,12,2016,Drama
1000000,9.115486,98,6.6,179,2012,Comedy
0,1.86221,107,6.8,35,2011,Drama
0,1.334481,96,6.0,20,1998,Comedy
0,15.699363,90,6.7,292,2014,Drama
0,17.806082,101,6.7,277,2011,Drama
0,10.12895,83,6.7,187,2014,Comedy
0,4.805651,97,6.7,99,2008,Drama
1000000,4.86805,84,5.4,24,1997,Drama
0,0.367312,86,6.6,7,1996,Comedy
1000000,3.424158,94,6.3,25,2000,Comedy
1000000,9.954848,92,6.7,191,2002,Comedy
1,0.29245,100,6.7,7,1998,Drama
1000000,0.280083,119,7.3,4,2001,Drama
1000000,0.043023,170,6.1,7,2000,Drama
1000000,5.06516,94,6.2,115,1997,Comedy
0,3.65924,108,5.9,30,2003,Drama
0,0.948316,97,7.7,10,1997,Comedy
1000000,0.672695,92,6.7,13,2002,Drama
0,16.570708,100,6.4,348,2014,Drama
0,0.51799,120,6.8,27,2009,Drama
0,8.542921,88,6.7,160,2006,Comedy
0,37.555398,106,7.5,1063,2014,Drama
1000000,5.20209,79,5.6,17,2003,Comedy
0,0.030253,120,2.8,3,2004,Drama
1000000,1.883947,92,7.2,29,2013,Drama
1000000,0.341461,114,4.7,5,2012,Action
0,6.507094,93,6.2,135,2010,Comedy
0,1.190729,88,6.3,16,1998,Comedy
1000000,0.340019,104,5.2,7,1999,Drama
0,0.678475,98,6.0,3,1998,Comedy
0,9.055447,82,5.5,11,2000,Action
0,0.108468,118,4.4,5,2009,Comedy
1000000,2.175696,78,6.2,20,2006,Drama
1000000,1.50211,97,5.4,25,2016,Drama
1000000,1.260314,81,6.6,32,2006,Drama
0,0.0206,97,4.8,2,2005,Action
0,0.429587,88,3.3,9,2006,Action
0,0.098351,96,8.0,1,2002,Comedy
1000000,3.629777,105,6.2,32,2013,Drama
0,0.060003,0,8.0,1,2015,Comedy
900000,7.145832,76,6.4,55,2006,Drama
1000000,3.638411,96,4.9,23,2014,Comedy
0,1.255771,99,5.4,8,2006,Action
0,0.783842,84,3.5,4,2009,Comedy
0,0.118324,94,6.1,6,1965,Drama
0,0.023681,87,5.5,3,2004,Drama
0,2.948576,93,6.1,47,2008,Drama
0,1.233688,96,7.6,26,2014,Drama
1000000,0.153625,90,5.7,3,2011,Comedy
0,0.328498,85,5.0,4,2009,Comedy
0,1.284741,94,5.3,3,2006,Drama
1000000,0.973323,90,6.6,8,2014,Drama
0,3.418372,93,3.5,34,2013,Action
0,0.65434,90,4.1,7,2014,Drama
950000,0.178689,103,6.6,28,1968,Drama
950000,8.976128,100,5.5,155,2014,Drama
0,0.280829,90,5.0,1,2007,Comedy
910000,16.015599,108,8.0,357,1954,Drama
930000,5.974156,100,5.3,66,2011,Comedy
852510,9.270133,113,7.3,156,2007,Drama
950000,25.918007,103,6.8,701,2005,Drama
900000,4.0971,96,6.1,73,2005,Drama
0,2.34239,107,7.4,23,2011,Drama
0,20.967146,85,7.3,390,2013,Drama
0,10.639774,100,5.8,160,2012,Comedy
858000,47.651878,70,6.8,1405,1942,Drama
0,0.957022,88,6.5,15,2007,Comedy
850000,5.424916,107,6.7,56,2003,Comedy
0,0.007254,78,0.0,0,2011,Drama
1000000,0.175885,90,5.0,1,2013,Drama
850000,14.238376,85,5.8,110,2012,Comedy
0,9.436431,91,6.4,163,2012,Comedy
0,0.339757,95,5.2,9,2002,Comedy
0,3.060685,85,6.5,34,2006,Drama
0,5.023091,86,5.0,62,2015,Action
800000,12.049373,123,7.7,469,2011,Drama
0,0.108135,93,7.0,1,2009,Comedy
0,5.870319,88,6.9,103,1995,Comedy
800000,0.59424,114,5.6,10,1993,Drama
800000,3.643662,88,7.8,13,2002,Drama
0,1.824184,109,7.6,45,1929,Drama
0,0.038706,83,7.8,3,2004,Drama
0,2.171288,101,6.1,7,2000,Action
800000,5.292536,94,7.3,23,2003,Drama
0,0.004922,87,0.0,0,2000,Drama
0,1.186971,90,3.7,25,2014,Comedy
800000,11.205726,91,6.1,311,2009,Comedy
780000,6.003418,90,6.6,98,2003,Action
777000,19.326115,110,6.9,324,1973,Comedy
0,1.453146,86,6.5,35,2007,Comedy
750000,25.186002,85,6.8,556,2012,Comedy
0,5.498834,89,7.7,43,2011,Comedy
750000,8.429295,107,7.6,127,1970,Drama
500000,0.471264,88,5.6,5,2002,Drama
0,3.283886,99,4.5,52,2008,Drama
700000,7.731064,97,6.7,31,2001,Drama
0,2.868942,104,6.5,31,2015,Drama
0,0.631571,84,5.5,7,2009,Drama
700000,12.378031,107,6.5,240,2006,Drama
700000,0.578798,107,0.0,0,1999,Drama
0,0.003142,92,0.0,0,1997,Action
750000,1.471139,80,5.2,16,2016,Drama
625000,0.283059,68,4.8,5,2013,Drama
700000,2.659006,87,5.3,26,2015,Comedy
609000,3.898498,101,7.4,59,1935,Comedy
600000,10.861167,83,6.4,66,1977,Comedy
0,0.099902,106,5.5,2,2000,Action
0,0.069277,90,6.0,2,1998,Drama
0,0.350557,0,3.0,1,2014,Drama
0,2.651304,102,6.0,63,2016,Comedy
560000,10.730056,88,7.3,168,1964,Comedy
550000,0.001586,98,4.6,4,1983,Drama
0,0.061248,83,6.0,1,2015,Comedy
500000,6.093989,122,7.0,100,2008,Drama
550000,0.48088,115,4.2,3,2013,Drama
130000,15.611857,79,5.4,315,2004,Drama
0,1.292948,87,5.8,22,2012,Comedy
500000,11.578545,88,7.4,210,2003,Comedy
0,0.05021,120,6.2,21,2009,Drama
0,0.920591,102,7.5,4,2002,Comedy
46000,1.447734,83,6.3,32,2003,Drama
0,1.09454,86,5.6,6,2000,Drama
0,0.082978,101,4.8,4,2003,Comedy
0,0.619136,111,7.0,11,1999,Drama
500000,8.519202,90,6.9,106,2004,Drama
0,0.36447,86,4.8,4,1997,Drama
0,0.039077,98,4.0,3,2002,Comedy
0,0.665512,95,5.3,4,2003,Drama
0,3.433625,91,6.4,26,2005,Comedy
0,17.378455,90,6.0,356,2013,Drama
2000000,39.756748,207,8.2,878,1954,Action
500000,1.354816,97,4.7,13,1991,Comedy
0,0.459625,84,4.9,8,2007,Comedy
500000,9.108949,85,5.7,251,2010,Comedy
0,1.65426,100,4.2,11,2007,Comedy
0,1.390909,112,6.2,9,2002,Drama
500000,26.406001,94,6.2,587,2010,Drama
0,0.218736,91,4.0,1,2005,Comedy
0,0.383442,91,5.0,1,2007,Comedy
500000,2.391847,87,4.5,34,2012,Comedy
0,1.68502,98,6.9,22,2006,Action
500000,0.046903,87,5.0,2,2001,Drama
0,10.924273,104,5.9,208,2015,Action
0,14.142073,103,7.3,371,2012,Drama
500000,1.600171,104,3.5,14,2012,Comedy
0,0.397323,110,3.4,4,2015,Action
500,0.080105,101,0.0,0,2012,Drama
0,0.251828,94,5.2,3,2016,Action
0,0.072359,90,0.0,0,2014,Comedy
0,6.672008,82,6.3,113,1984,Action
0,0.161517,0,4.3,4,1991,Drama
0,7.330691,107,7.2,53,2002,Action
450000,4.442355,84,6.2,38,2006,Drama
0,3.905877,103,5.9,41,2006,Comedy
439000,1.933366,89,6.1,37,1933,Comedy
225000,1.014966,98,7.0,38,1990,Comedy
0,4.321249,132,6.9,42,2004,Comedy
0,0.160234,90,4.2,5,2013,Drama
400000,23.603514,95,6.7,554,2004,Comedy
400000,64.782984,91,7.8,1708,1975,Comedy
0,0.034135,90,7.0,7,2006,Drama
218,1.063439,91,7.5,22,2003,Drama
0,0.133619,0,5.0,2,2014,Comedy
35000000,38.100488,99,5.8,923,2008,Comedy
860000,3.703005,97,6.6,51,1985,Comedy
0,0.003352,84,0.0,0,2002,Drama
0,0.231297,97,5.6,4,2004,Drama
0,11.347855,91,7.8,115,1972,Drama
385907,3.232447,197,7.4,60,1916,Drama
379000,0.968865,100,5.0,19,1929,Drama
0,5.061107,90,4.9,49,1987,Action
350000,59.259204,96,8.2,2078,1957,Drama
0,1.170257,83,7.6,9,2009,Comedy
325000,11.871424,105,7.7,275,1934,Comedy
0,28.858238,94,6.9,332,2009,Drama
312000,1.505703,102,6.2,11,1999,Comedy
0,1.410387,91,6.1,16,1996,Comedy
300000,4.270596,81,6.4,64,2003,Comedy
300000,1.673208,73,6.3,36,2006,Drama
200000,0.713906,80,6.4,64,2008,Drama
0,0.17817,88,4.8,4,2010,Drama
300000,7.791898,110,7.6,127,1965,Drama
0,0.008453,95,7.0,2,1964,Drama
300000,0.374291,94,3.0,1,1998,Drama
0,0.045429,0,5.3,4,2005,Action
0,1.088501,90,2.8,6,2009,Action
300000,6.473667,80,5.9,124,1975,Action
0,1.905197,90,6.8,3,2014,Drama
300000,0.006323,98,0.0,0,2010,Comedy
0,0.583446,99,6.2,11,2015,Drama
300000,2.733725,97,5.7,45,2011,Comedy
0,8.942203,90,6.3,221,2012,Drama
250000,20.601483,113,6.7,433,1997,Comedy
250000,1.45917,91,6.3,23,2001,Comedy
0,3.877036,101,6.5,27,2002,Drama
0,1.70819,94,5.7,13,1995,Comedy
0,0.812855,96,5.7,16,2000,Comedy
250000,0.126304,100,5.0,4,2001,Comedy
300000,0.018087,90,0.0,0,2014,Action
0,0.619348,78,5.8,9,1996,Comedy
250,0.293649,72,7.5,12,1998,Comedy
0,5.742359,73,4.9,11,2004,Drama
250000,21.825564,90,6.4,381,2011,Drama
0,0.375423,92,5.5,2,1999,Comedy
0,0.120505,75,7.0,3,2005,Comedy
250000,6.978907,99,4.1,75,2013,Drama
0,0.493223,86,5.9,6,2004,Drama
0,5.251143,92,6.9,57,2007,Drama
250000,0.130169,90,4.8,3,1997,Drama
0,0.399491,94,0.0,0,2010,Drama
250000,5.217002,106,6.4,101,2009,Action
250000,0.065103,96,5.7,7,2010,Drama
0,1.063615,107,5.0,12,1982,Drama
0,0.172299,108,5.5,2,2015,Drama
245000,0.785744,151,7.0,21,1925,Drama
0,0.0921,0,10.0,1,2006,Comedy
250,0.166655,118,7.7,3,2013,Comedy
230000,18.450613,92,6.9,733,2008,Action
0,0.065155,103,5.2,10,2000,Drama
100000,1.183892,69,4.3,5,1969,Comedy
400000,33.142185,93,6.6,1213,1979,Action
200000,13.971674,94,6.8,253,1996,Comedy
200000,0.622752,66,5.1,27,1933,Comedy
200000,0.616283,101,6.5,10,2011,Drama
0,2.836537,101,6.6,7,2012,Drama
0,5.937602,119,6.3,31,2010,Comedy
200000,0.06104,103,8.0,2,2002,Drama
0,3.299345,84,5.8,23,2008,Comedy
0,3.225189,126,7.8,65,1955,Drama
0,1.948435,86,6.1,34,2008,Comedy
0,31.339015,87,7.7,687,2007,Drama
0,4.980585,86,4.6,9,2004,Drama
0,0.145014,89,6.0,4,2008,Drama
0,0.036532,105,0.0,0,2015,Comedy
0,1.045623,93,6.5,4,2014,Drama
0,0.254659,94,0.0,0,2014,Drama
180000,7.072118,89,7.8,112,1997,Comedy
8000,1.041254,96,7.4,163,2011,Drama
0,6.722213,84,6.1,25,1986,Comedy
0,0.327622,104,0.0,0,2015,Drama
100000,25.402697,92,6.8,527,2011,Drama
150000,0.132878,97,4.6,18,1971,Action
200,0.050978,109,5.0,1,2014,Drama
150000,8.570328,78,5.5,19,2002,Comedy
160000,19.052179,85,7.3,453,2007,Drama
0,0.619979,90,4.9,4,1999,Drama
0,2.805351,86,5.8,49,2012,Drama
0,0.076647,98,0.0,0,2015,Action
0,8.701183,25,7.5,153,1965,Comedy
0,6.192383,85,6.3,108,2011,Drama
125000,12.833247,90,6.5,137,2011,Comedy
120000,2.213889,88,5.9,24,2007,Comedy
120000,1.112792,95,7.1,20,1964,Drama
8500000,9.452808,120,6.5,178,2016,Drama
0,0.002388,70,0.0,0,2003,Comedy
100000,4.563698,111,6.6,64,2006,Drama
10000,20.399578,89,7.5,485,1977,Drama
0,2.353483,78,5.7,19,1987,Comedy
0,5.497682,100,7.1,51,1998,Comedy
0,0.001117,99,4.9,8,1979,Action
0,1.680525,90,6.5,30,2001,Comedy
0,10.826253,85,6.3,155,2013,Comedy
0,0.053755,85,5.0,1,2013,Action
60000,27.788067,84,7.1,586,1998,Drama
0,0.020839,86,6.0,1,1997,Comedy
0,0.408073,87,3.7,3,1998,Comedy
65000,10.400603,100,6.6,506,2004,Comedy
0,0.838957,82,4.5,11,2011,Comedy
0,7.052422,82,5.2,58,2014,Comedy
0,0.176377,75,6.4,4,2014,Drama
0,0.620554,87,6.7,10,2012,Comedy
0,1.578903,98,6.3,23,1995,Comedy
0,0.833937,83,6.0,42,2013,Drama
0,0.557602,99,6.0,2,1983,Drama
65000,2.380332,99,5.6,59,2010,Comedy
0,0.077577,110,5.0,1,2006,Comedy
0,0.76368,83,6.6,4,2013,Drama
0,0.970351,96,6.8,2,2013,Comedy
0,2.058834,89,6.4,36,2000,Drama
0,0.00734,90,7.0,1,1999,Comedy
0,0.049469,95,2.0,1,2014,Drama
0,0.611081,80,6.4,15,2009,Drama
0,0.003582,78,0.0,0,2007,Action
500000,0.123068,109,6.1,8,2005,Comedy
31192,1.330379,89,6.3,26,2009,Action
27000,19.748658,92,7.4,755,1994,Comedy
27000,0.027811,64,6.0,9,1971,Drama
0,0.362633,85,6.3,8,2002,Comedy
0,2.634007,97,6.8,44,1997,Comedy
0,0.039264,78,5.5,2,2002,Drama
0,7.101197,85,6.0,131,2009,Action
0,3.320622,97,6.4,77,1990,Comedy
0,0.038143,90,0.0,0,2015,Drama
22000,0.048948,90,6.0,1,2013,Comedy
0,1.048524,120,6.8,19,2003,Drama
0,1.243955,85,6.2,15,2005,Comedy
0,0.327794,60,0.0,0,2014,Drama
0,0.67457,88,5.6,12,2009,Comedy
12000,4.553644,93,6.2,110,1972,Comedy
0,1.464566,111,6.7,17,2004,Drama
0,1.193779,90,6.6,17,2000,Drama
0,0.029757,90,6.0,2,2004,Drama
0,0.166513,82,0.0,0,2012,Comedy
0,0.918116,98,6.0,1,1995,Drama
7000,23.307949,77,6.9,658,2004,Drama
220000,14.269792,81,6.6,238,1992,Action
9000,0.642552,85,5.9,5,2011,Comedy
0,1.444476,120,7.0,6,2013,Comedy
